id,title,description,price,image_url,country,location,category,instruction,input,response,attractions,best_time,halal_info,budget_level,suggested_days,tags
394,"Turkmenbashi, Turkmenistan - Tour Package",You will find mosques and prayer areas near major attractions; ask at information centers for exact locations.,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Turkmenbashi,Q&A,Which mosque or prayer facilities are near Turkmenbashi's main attractions?,,You will find mosques and prayer areas near major attractions; ask at information centers for exact locations.,Yangykala Canyon; Ruins of Merv; Darvaza Gas Crater,"April–June, September–October",halal available,mid-range,4,"history, family, food"
395,"Khujand, Tajikistan - Tour Package",Khujand in Tajikistan is known for Iskanderkul and rich cultural heritage. Best time to visit: May–September. Popular foods: Shurbo.,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Khujand,Destination,"Provide a short description of Khujand, Tajikistan.",,Khujand in Tajikistan is known for Iskanderkul and rich cultural heritage. Best time to visit: May–September. Popular foods: Shurbo.,Ancient Penjikent; Rudaki Park; Pamir Mountains,May–September,halal available,budget,7,"adventure, luxury, family"
396,"Bukhara, Uzbekistan - Tour Package","Look for guesthouses, family-run hotels, and budget hostels near the city center or transport hubs.",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Bukhara,Q&A,"Suggest budget accommodation options in Bukhara, Uzbekistan.",,"Look for guesthouses, family-run hotels, and budget hostels near the city center or transport hubs.",Ark Fortress; Gur-e-Amir; Shah-i-Zinda,"April–June, September–October",halal available,mid-range,4,"halal, food, nature"
397,"Istaravshan, Tajikistan - Tour Package","Family-friendly spots include museums, parks, and easy cultural sites in Istaravshan.",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Istaravshan,Q&A,"List family-friendly attractions in Istaravshan, Tajikistan.",,"Family-friendly spots include museums, parks, and easy cultural sites in Istaravshan.",Fann Mountains; Ancient Penjikent; Pamir Mountains,May–September,halal available,budget,5,"food, family, halal"
398,"Almaty, Kazakhstan - Tour Package",Nice — do you want a city-focused or nature-focused itinerary?,2500,https://images.unsplash.com/photo-1560707303-4e980ce876ad?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Almaty,Conversation,I have 7 days and want to explore Kazakhstan.,,Nice — do you want a city-focused or nature-focused itinerary?,Aksu-Zhabagly; Big Almaty Lake; Medeu Skating Rink,May–September,halal available,luxury,2,"luxury, budget, history"
399,"Karaganda, Kazakhstan - Tour Package",Karaganda in Kazakhstan is known for Aksu-Zhabagly and rich cultural heritage. Best time to visit: May–September. Popular foods: Baursak.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Karaganda,Destination,"Provide a short description of Karaganda, Kazakhstan.",,Karaganda in Kazakhstan is known for Aksu-Zhabagly and rich cultural heritage. Best time to visit: May–September. Popular foods: Baursak.,Bayterek Tower; Big Almaty Lake; Medeu Skating Rink,May–September,halal available,luxury,1,"budget, history, halal"
400,"Almaty, Kazakhstan - Tour Package",Kazakhstan offers diverse travel experiences; let me know your interests.,1500,https://images.unsplash.com/photo-1560707303-4e980ce876ad?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Almaty,Q&A,How can I travel from Almaty to the capital of Kazakhstan?,,Kazakhstan offers diverse travel experiences; let me know your interests.,Big Almaty Lake; Charyn Canyon; Medeu Skating Rink,May–September,halal available,mid-range,3,"halal, family, budget"
401,"Karakol, Kyrgyzstan - Tour Package","Top attractions in Kyrgyzstan include Burana Tower, Issyk-Kul Lake, Fairy Tale Canyon.",2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Karakol,Q&A,"Suggest top places to visit in Karakol, Kyrgyzstan.",,"Top attractions in Kyrgyzstan include Burana Tower, Issyk-Kul Lake, Fairy Tale Canyon.",Fairy Tale Canyon; Issyk-Kul Lake; Son-Kul Lake,June–September,halal available,luxury,5,"luxury, budget, halal"
402,"Dushanbe, Tajikistan - Tour Package",Tajikistan offers diverse travel experiences; let me know your interests.,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Dushanbe,Q&A,How can I travel from Dushanbe to the capital of Tajikistan?,,Tajikistan offers diverse travel experiences; let me know your interests.,Rudaki Park; Pamir Mountains; Iskanderkul,May–September,halal available,mid-range,4,"budget, luxury, history"
403,"Samarkand, Uzbekistan - Tour Package",Day 1: Explore the city highlights in Samarkand. Day 2: Visit nearby cultural or nature spots. Day 3: Shopping and local cuisine. Adjust based on inte...,2500,https://images.unsplash.com/photo-1584837403392-39b23aa8c9e0?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Samarkand,Q&A,"Recommend a 3-day itinerary for Samarkand, Uzbekistan.",,Day 1: Explore the city highlights in Samarkand. Day 2: Visit nearby cultural or nature spots. Day 3: Shopping and local cuisine. Adjust based on interests.,Ark Fortress; Shah-i-Zinda; Itchan Kala,"April–June, September–October",halal available,luxury,4,"family, adventure, food"
404,"Balkanabat, Turkmenistan - Tour Package",Suggest budget-friendly destinations and tips in Turkmenistan.,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Balkanabat,User_Preference,I travel on a budget.,,Suggest budget-friendly destinations and tips in Turkmenistan.,Ruins of Merv; Yangykala Canyon; Darvaza Gas Crater,"April–June, September–October",halal available,budget,7,"family, halal, budget"
405,"Samarkand, Uzbekistan - Tour Package","Top attractions in Uzbekistan include Registan, Shah-i-Zinda, Gur-e-Amir.",2500,https://images.unsplash.com/photo-1584837403392-39b23aa8c9e0?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Samarkand,Q&A,"Suggest top places to visit in Samarkand, Uzbekistan.",,"Top attractions in Uzbekistan include Registan, Shah-i-Zinda, Gur-e-Amir.",Shah-i-Zinda; Registan; Itchan Kala,"April–June, September–October",halal available,luxury,10,"nature, history, food"
406,"Mary, Turkmenistan - Tour Package","You can travel by bus, shared taxi, or domestic flight depending on distance. Check local bus timetables or domestic flights for best convenience.",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Mary,Q&A,How to get from the airport to the city center in Mary?,,"You can travel by bus, shared taxi, or domestic flight depending on distance. Check local bus timetables or domestic flights for best convenience.",Kunya-Urgench; Nisa Fortress; Darvaza Gas Crater,"April–June, September–October",halal available,mid-range,4,"food, nature, family"
407,"Almaty, Kazakhstan - Tour Package",Day 1: Explore the city highlights in Almaty. Day 2: Visit nearby cultural or nature spots. Day 3: Shopping and local cuisine. Adjust based on interes...,2500,https://images.unsplash.com/photo-1560707303-4e980ce876ad?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Almaty,Q&A,"Recommend a 3-day itinerary for Almaty, Kazakhstan.",,Day 1: Explore the city highlights in Almaty. Day 2: Visit nearby cultural or nature spots. Day 3: Shopping and local cuisine. Adjust based on interests.,Bayterek Tower; Big Almaty Lake; Medeu Skating Rink,May–September,limited halal options,luxury,3,"luxury, nature, halal"
408,"Mary, Turkmenistan - Tour Package","Mary in Turkmenistan is known for Kunya-Urgench and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shashlik...",2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Mary,Destination,"Provide a short description of Mary, Turkmenistan.",,"Mary in Turkmenistan is known for Kunya-Urgench and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shashlik.",Yangykala Canyon; Kunya-Urgench; Nisa Fortress,"April–June, September–October",halal available,luxury,3,"halal, adventure, family"
409,"Almaty, Kazakhstan - Tour Package",Almaty in Kazakhstan is known for Bayterek Tower and rich cultural heritage. Best time to visit: May–September. Popular foods: Kurt.,2500,https://images.unsplash.com/photo-1560707303-4e980ce876ad?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Almaty,Destination,"Provide a short description of Almaty, Kazakhstan.",,Almaty in Kazakhstan is known for Bayterek Tower and rich cultural heritage. Best time to visit: May–September. Popular foods: Kurt.,Bayterek Tower; Medeu Skating Rink; Big Almaty Lake,May–September,halal available,luxury,10,"food, luxury, budget"
410,"Panjakent, Tajikistan - Tour Package","You can travel by bus, shared taxi, or domestic flight depending on distance. Check local bus timetables or domestic flights for best convenience.",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Panjakent,Q&A,How to get from the airport to the city center in Panjakent?,,"You can travel by bus, shared taxi, or domestic flight depending on distance. Check local bus timetables or domestic flights for best convenience.",Rudaki Park; Ancient Penjikent; Pamir Mountains,May–September,halal available,mid-range,10,"family, luxury, nature"
411,"Shakhrisabz, Uzbekistan - Tour Package",Uzbekistan is generally safe for tourists; follow usual travel safety precautions and check local advice for female travelers.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Shakhrisabz,Q&A,Is Uzbekistan safe for solo female travelers?,,Uzbekistan is generally safe for tourists; follow usual travel safety precautions and check local advice for female travelers.,Shah-i-Zinda; Itchan Kala; Gur-e-Amir,"April–June, September–October",halal available,luxury,7,"budget, luxury, adventure"
412,"Shymkent, Kazakhstan - Tour Package","Popular activities include hiking, horseback riding, lake visits, and cultural walks depending on the country.",2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Shymkent,Q&A,What outdoor activities are popular in Kazakhstan?,,"Popular activities include hiking, horseback riding, lake visits, and cultural walks depending on the country.",Medeu Skating Rink; Bayterek Tower; Aksu-Zhabagly,May–September,halal available,luxury,10,"family, adventure, nature"
413,"Samarkand, Uzbekistan - Tour Package","Top attractions in Uzbekistan include Itchan Kala, Shah-i-Zinda, Gur-e-Amir.",800,https://images.unsplash.com/photo-1584837403392-39b23aa8c9e0?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Samarkand,Q&A,"Suggest top places to visit in Samarkand, Uzbekistan.",,"Top attractions in Uzbekistan include Itchan Kala, Shah-i-Zinda, Gur-e-Amir.",Shah-i-Zinda; Itchan Kala; Registan,"April–June, September–October",halal available,budget,1,"history, nature, luxury"
414,"Karakol, Kyrgyzstan - Tour Package","Try local dishes like Kuurdak, Beshbarmak when in Karakol.",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Karakol,Q&A,What local dishes should I try in Karakol?,,"Try local dishes like Kuurdak, Beshbarmak when in Karakol.",Issyk-Kul Lake; Ala-Too Square; Son-Kul Lake,June–September,halal available,budget,3,"budget, food, adventure"
415,"Naryn, Kyrgyzstan - Tour Package",Naryn in Kyrgyzstan is known for Ala-Too Square and rich cultural heritage. Best time to visit: June–September. Popular foods: Laghman.,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Naryn,Destination,"Provide a short description of Naryn, Kyrgyzstan.",,Naryn in Kyrgyzstan is known for Ala-Too Square and rich cultural heritage. Best time to visit: June–September. Popular foods: Laghman.,Ala-Too Square; Issyk-Kul Lake; Fairy Tale Canyon,June–September,halal available,mid-range,1,"luxury, nature, budget"
416,"Naryn, Kyrgyzstan - Tour Package","Great! Do you prefer culture, nature, or adventure?",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Naryn,Conversation,"Hi, I want to plan a trip to Kyrgyzstan.",,"Great! Do you prefer culture, nature, or adventure?",Issyk-Kul Lake; Son-Kul Lake; Fairy Tale Canyon,June–September,halal available,budget,2,"luxury, halal, history"
417,"Mary, Turkmenistan - Tour Package","Mary in Turkmenistan is known for Nisa Fortress and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Plov.",2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Mary,Destination,"Provide a short description of Mary, Turkmenistan.",,"Mary in Turkmenistan is known for Nisa Fortress and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Plov.",Ruins of Merv; Darvaza Gas Crater; Nisa Fortress,"April–June, September–October",limited halal options,luxury,1,"family, adventure, halal"
418,"Osh, Kyrgyzstan - Tour Package","Top attractions in Kyrgyzstan include Issyk-Kul Lake, Ala-Too Square, Son-Kul Lake.",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Osh,Q&A,What are the top tourist attractions in Kyrgyzstan?,,"Top attractions in Kyrgyzstan include Issyk-Kul Lake, Ala-Too Square, Son-Kul Lake.",Son-Kul Lake; Burana Tower; Ala-Too Square,June–September,halal available,mid-range,5,"nature, adventure, luxury"
419,"Tashkent, Uzbekistan - Tour Package","Tashkent in Uzbekistan is known for Itchan Kala and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shashlik...",800,https://images.unsplash.com/photo-1567427217543-7c3f0533cf63?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Tashkent,Destination,"Provide a short description of Tashkent, Uzbekistan.",,"Tashkent in Uzbekistan is known for Itchan Kala and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shashlik.",Shah-i-Zinda; Gur-e-Amir; Itchan Kala,"April–June, September–October",halal available,budget,2,"luxury, history, halal"
420,"Turkmenbashi, Turkmenistan - Tour Package",Recommend cities for history & food lovers in Turkmenistan.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Turkmenbashi,User_Preference,I like historical sites and local food.,,Recommend cities for history & food lovers in Turkmenistan.,Darvaza Gas Crater; Nisa Fortress; Kunya-Urgench,"April–June, September–October",halal available,luxury,10,"nature, luxury, adventure"
421,"Shymkent, Kazakhstan - Tour Package",List halal-friendly cities and facilities in Kazakhstan.,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Shymkent,User_Preference,I need halal-friendly accommodation and nearby mosques.,,List halal-friendly cities and facilities in Kazakhstan.,Big Almaty Lake; Medeu Skating Rink; Charyn Canyon,May–September,halal available,mid-range,7,"food, luxury, history"
422,"Istaravshan, Tajikistan - Tour Package",Istaravshan in Tajikistan is known for Ancient Penjikent and rich cultural heritage. Best time to visit: May–September. Popular foods: Shurbo.,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Istaravshan,Destination,"Provide a short description of Istaravshan, Tajikistan.",,Istaravshan in Tajikistan is known for Ancient Penjikent and rich cultural heritage. Best time to visit: May–September. Popular foods: Shurbo.,Rudaki Park; Pamir Mountains; Fann Mountains,May–September,halal available,mid-range,3,"luxury, food, family"
423,"Mary, Turkmenistan - Tour Package","The best time to visit Turkmenistan is April–June, September–October.",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Mary,Q&A,What is the best time to visit Turkmenistan?,,"The best time to visit Turkmenistan is April–June, September–October.",Kunya-Urgench; Nisa Fortress; Ruins of Merv,"April–June, September–October",halal available,mid-range,1,"budget, halal, nature"
424,"Shakhrisabz, Uzbekistan - Tour Package",I will suggest budget guesthouses and hostels near major attractions.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Shakhrisabz,Conversation,"I'm on a tight budget, any cheap places to stay in Shakhrisabz?",,I will suggest budget guesthouses and hostels near major attractions.,Gur-e-Amir; Ark Fortress; Itchan Kala,"April–June, September–October",halal available,luxury,10,"budget, nature, family"
425,"Panjakent, Tajikistan - Tour Package",Tajikistan offers diverse travel experiences; let me know your interests.,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Panjakent,Q&A,How can I travel from Panjakent to the capital of Tajikistan?,,Tajikistan offers diverse travel experiences; let me know your interests.,Fann Mountains; Rudaki Park; Ancient Penjikent,May–September,halal available,budget,5,"nature, history, luxury"
426,"Almaty, Kazakhstan - Tour Package","Try local dishes like Beshbarmak, Baursak when in Almaty.",2500,https://images.unsplash.com/photo-1560707303-4e980ce876ad?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Almaty,Q&A,What local dishes should I try in Almaty?,,"Try local dishes like Beshbarmak, Baursak when in Almaty.",Charyn Canyon; Big Almaty Lake; Bayterek Tower,May–September,halal available,luxury,7,"family, history, food"
427,"Aktau, Kazakhstan - Tour Package","Great! Do you prefer culture, nature, or adventure?",2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Aktau,Conversation,"Hi, I want to plan a trip to Kazakhstan.",,"Great! Do you prefer culture, nature, or adventure?",Medeu Skating Rink; Big Almaty Lake; Charyn Canyon,May–September,halal available,luxury,1,"halal, family, luxury"
428,"Khorog, Tajikistan - Tour Package","Great! Do you prefer culture, nature, or adventure?",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Khorog,Conversation,"Hi, I want to plan a trip to Tajikistan.",,"Great! Do you prefer culture, nature, or adventure?",Ancient Penjikent; Fann Mountains; Rudaki Park,May–September,halal available,budget,10,"family, history, nature"
429,"Ashgabat, Turkmenistan - Tour Package","Yes, Ashgabat has halal restaurants. Popular options include local Central Asian cuisine and some halal-certified eateries in the city center.",2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Ashgabat,Q&A,"Are there halal restaurants in Ashgabat, Turkmenistan?",,"Yes, Ashgabat has halal restaurants. Popular options include local Central Asian cuisine and some halal-certified eateries in the city center.",Yangykala Canyon; Kunya-Urgench; Darvaza Gas Crater,"April–June, September–October",halal available,luxury,2,"food, family, halal"
430,"Dashoguz, Turkmenistan - Tour Package",I will suggest budget guesthouses and hostels near major attractions.,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Dashoguz,Conversation,"I'm on a tight budget, any cheap places to stay in Dashoguz?",,I will suggest budget guesthouses and hostels near major attractions.,Nisa Fortress; Kunya-Urgench; Yangykala Canyon,"April–June, September–October",halal available,budget,2,"food, family, adventure"
431,"Turkmenbashi, Turkmenistan - Tour Package","Turkmenbashi in Turkmenistan is known for Yangykala Canyon and rich cultural heritage. Best time to visit: April–June, September–October. Popular food...",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Turkmenbashi,Destination,"Provide a short description of Turkmenbashi, Turkmenistan.",,"Turkmenbashi in Turkmenistan is known for Yangykala Canyon and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shashlik.",Kunya-Urgench; Nisa Fortress; Ruins of Merv,"April–June, September–October",halal available,mid-range,10,"halal, adventure, luxury"
432,"Khorog, Tajikistan - Tour Package",Khorog in Tajikistan is known for Ancient Penjikent and rich cultural heritage. Best time to visit: May–September. Popular foods: Shurbo.,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Khorog,Destination,"Provide a short description of Khorog, Tajikistan.",,Khorog in Tajikistan is known for Ancient Penjikent and rich cultural heritage. Best time to visit: May–September. Popular foods: Shurbo.,Pamir Mountains; Rudaki Park; Fann Mountains,May–September,limited halal options,mid-range,3,"luxury, adventure, budget"
433,"Tashkent, Uzbekistan - Tour Package",Recommend cities for history & food lovers in Uzbekistan.,800,https://images.unsplash.com/photo-1567427217543-7c3f0533cf63?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Tashkent,User_Preference,I like historical sites and local food.,,Recommend cities for history & food lovers in Uzbekistan.,Shah-i-Zinda; Gur-e-Amir; Itchan Kala,"April–June, September–October",halal available,budget,2,"halal, history, luxury"
434,"Jalal-Abad, Kyrgyzstan - Tour Package",Jalal-Abad in Kyrgyzstan is known for Fairy Tale Canyon and rich cultural heritage. Best time to visit: June–September. Popular foods: Kuurdak.,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Jalal-Abad,Destination,"Provide a short description of Jalal-Abad, Kyrgyzstan.",,Jalal-Abad in Kyrgyzstan is known for Fairy Tale Canyon and rich cultural heritage. Best time to visit: June–September. Popular foods: Kuurdak.,Issyk-Kul Lake; Ala-Too Square; Son-Kul Lake,June–September,halal available,budget,2,"family, food, luxury"
435,"Astana, Kazakhstan - Tour Package",Kazakhstan offers diverse travel experiences; let me know your interests.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Astana,Q&A,How can I travel from Astana to the capital of Kazakhstan?,,Kazakhstan offers diverse travel experiences; let me know your interests.,Charyn Canyon; Big Almaty Lake; Bayterek Tower,May–September,limited halal options,luxury,1,"halal, budget, adventure"
436,"Karaganda, Kazakhstan - Tour Package",I will suggest budget guesthouses and hostels near major attractions.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Karaganda,Conversation,"I'm on a tight budget, any cheap places to stay in Karaganda?",,I will suggest budget guesthouses and hostels near major attractions.,Charyn Canyon; Bayterek Tower; Aksu-Zhabagly,May–September,halal available,luxury,4,"nature, budget, history"
437,"Karakol, Kyrgyzstan - Tour Package",Sure — how many family members and ages?,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Karakol,Conversation,Can you help me plan a family trip to Karakol?,,Sure — how many family members and ages?,Son-Kul Lake; Ala-Too Square; Fairy Tale Canyon,June–September,halal available,luxury,1,"budget, history, food"
438,"Ashgabat, Turkmenistan - Tour Package","Respect local customs, dress modestly when visiting religious sites, and ask permission before photographing people in rural areas.",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Ashgabat,Q&A,What cultural etiquette should I know before visiting Turkmenistan?,,"Respect local customs, dress modestly when visiting religious sites, and ask permission before photographing people in rural areas.",Ruins of Merv; Nisa Fortress; Kunya-Urgench,"April–June, September–October",halal available,budget,1,"budget, adventure, family"
439,"Balkanabat, Turkmenistan - Tour Package",Turkmenistan is generally safe for tourists; follow usual travel safety precautions and check local advice for female travelers.,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Balkanabat,Q&A,Is Turkmenistan safe for solo female travelers?,,Turkmenistan is generally safe for tourists; follow usual travel safety precautions and check local advice for female travelers.,Nisa Fortress; Kunya-Urgench; Darvaza Gas Crater,"April–June, September–October",halal available,budget,4,"history, family, adventure"
440,"Bishkek, Kyrgyzstan - Tour Package",Kyrgyzstan is generally safe for tourists; follow usual travel safety precautions and check local advice for female travelers.,1500,https://images.unsplash.com/photo-1466427573353-ca4d2ca1ee6d?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Bishkek,Q&A,Is Kyrgyzstan safe for solo female travelers?,,Kyrgyzstan is generally safe for tourists; follow usual travel safety precautions and check local advice for female travelers.,Issyk-Kul Lake; Fairy Tale Canyon; Son-Kul Lake,June–September,halal available,mid-range,4,"adventure, family, budget"
441,"Mary, Turkmenistan - Tour Package",Turkmenistan offers diverse travel experiences; let me know your interests.,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Mary,Q&A,How can I travel from Mary to the capital of Turkmenistan?,,Turkmenistan offers diverse travel experiences; let me know your interests.,Kunya-Urgench; Nisa Fortress; Yangykala Canyon,"April–June, September–October",limited halal options,budget,1,"budget, adventure, food"
442,"Osh, Kyrgyzstan - Tour Package","Respect local customs, dress modestly when visiting religious sites, and ask permission before photographing people in rural areas.",2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Osh,Q&A,What cultural etiquette should I know before visiting Kyrgyzstan?,,"Respect local customs, dress modestly when visiting religious sites, and ask permission before photographing people in rural areas.",Ala-Too Square; Burana Tower; Fairy Tale Canyon,June–September,limited halal options,luxury,10,"luxury, family, nature"
443,"Dushanbe, Tajikistan - Tour Package","Recommend outdoor, nature-focused destinations in Tajikistan.",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Dushanbe,User_Preference,I prefer mountains and hiking.,,"Recommend outdoor, nature-focused destinations in Tajikistan.",Pamir Mountains; Fann Mountains; Iskanderkul,May–September,halal available,budget,1,"history, nature, family"
444,"Shymkent, Kazakhstan - Tour Package","Family-friendly spots include museums, parks, and easy cultural sites in Shymkent.",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Shymkent,Q&A,"List family-friendly attractions in Shymkent, Kazakhstan.",,"Family-friendly spots include museums, parks, and easy cultural sites in Shymkent.",Charyn Canyon; Bayterek Tower; Medeu Skating Rink,May–September,halal available,mid-range,2,"adventure, nature, family"
445,"Turkmenbashi, Turkmenistan - Tour Package","Turkmenbashi in Turkmenistan is known for Yangykala Canyon and rich cultural heritage. Best time to visit: April–June, September–October. Popular food...",2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Turkmenbashi,Destination,"Provide a short description of Turkmenbashi, Turkmenistan.",,"Turkmenbashi in Turkmenistan is known for Yangykala Canyon and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shashlik.",Ruins of Merv; Darvaza Gas Crater; Yangykala Canyon,"April–June, September–October",halal available,luxury,5,"history, food, nature"
